Scrape_Timestamp,Days_to_Departure,Departure_Date,Day_of_Week,Departure_Time,Arrival_Time,Source_City,Destination_City,Airline,Flight_Number,Total_Duration_Mins,Number_of_Stops,CO2_Emissions_Grams,Price_Level,Flight_Category,Price_INR
2026-06-13 13:19:36,3,2026-06-16,Tuesday,4:20 PM,11:25 PM,STV,DEL,IndiGo,AI 94,425,1,94000,High,Cheapest,6622
2026-06-13 13:19:47,7,2026-06-20,Saturday,7:15 AM,9:05 AM,STV,DEL,Air India Express,,110,0,84000,High,Best,6894
2026-06-13 13:19:47,7,2026-06-20,Saturday,9:35 PM,11:35 PM,STV,DEL,Air India Express,,120,0,102000,High,Cheapest,6824
2026-06-13 13:20:01,14,2026-06-27,Saturday,7:15 AM,9:05 AM,STV,DEL,Air India Express,,110,0,84000,High,Best,6768
2026-06-13 13:20:01,14,2026-06-27,Saturday,4:20 PM,11:25 PM,STV,DEL,IndiGo,AI 94,425,1,94000,High,Cheapest,6730
2026-06-13 13:20:17,30,2026-07-13,Monday,10:30 PM,12:20 AM,STV,DEL,IndiGo,,110,0,93000,Typical,Best,6394
2026-06-13 13:20:17,30,2026-07-13,Monday,10:30 PM,12:20 AM,STV,DEL,IndiGo,,110,0,93000,Typical,Cheapest,6394
2026-06-13 13:20:33,60,2026-08-12,Wednesday,5:40 PM,7:30 PM,STV,DEL,IndiGo,,110,0,76000,High,Best,6526
2026-06-13 13:20:33,60,2026-08-12,Wednesday,4:20 PM,11:25 PM,STV,DEL,IndiGo,AI 97,425,1,97000,High,Cheapest,6475
2026-06-13 13:20:48,1,2026-06-14,Sunday,7:05 PM,9:05 PM,STV,BLR,IndiGo,,120,0,80000,Typical,Best,6840
2026-06-13 13:20:48,1,2026-06-14,Sunday,7:05 PM,9:05 PM,STV,BLR,IndiGo,,120,0,80000,Typical,Cheapest,6840
2026-06-13 13:21:03,3,2026-06-16,Tuesday,7:05 PM,9:05 PM,STV,BLR,IndiGo,,120,0,99000,High,Best,8185
2026-06-13 13:21:03,3,2026-06-16,Tuesday,7:05 PM,9:05 PM,STV,BLR,IndiGo,,120,0,99000,High,Cheapest,8185
2026-06-13 13:21:16,7,2026-06-20,Saturday,3:20 PM,8:55 PM,STV,BLR,IndiGo,OI 117,335,1,117000,Typical,Best,6714
2026-06-13 13:21:16,7,2026-06-20,Saturday,3:20 PM,8:55 PM,STV,BLR,IndiGo,OI 117,335,1,117000,Typical,Cheapest,6714
2026-06-13 13:21:28,14,2026-06-27,Saturday,7:05 PM,9:05 PM,STV,BLR,IndiGo,,120,0,99000,Typical,Best,6840
2026-06-13 13:21:28,14,2026-06-27,Saturday,7:05 PM,9:05 PM,STV,BLR,IndiGo,,120,0,99000,Typical,Cheapest,6840
2026-06-13 13:21:43,30,2026-07-13,Monday,3:20 PM,8:55 PM,STV,BLR,IndiGo,OI 105,335,1,105000,High,Best,7043
2026-06-13 13:21:43,30,2026-07-13,Monday,3:20 PM,8:55 PM,STV,BLR,IndiGo,OI 105,335,1,105000,High,Cheapest,7043
2026-06-13 13:21:56,60,2026-08-12,Wednesday,12:20 PM,4:20 PM,STV,BLR,IndiGo,NQ 105,240,1,105000,High,Best,6791
2026-06-13 13:21:56,60,2026-08-12,Wednesday,12:20 PM,4:20 PM,STV,BLR,IndiGo,NQ 105,240,1,105000,High,Cheapest,6791
2026-06-13 13:22:07,1,2026-06-14,Sunday,7:45 PM,9:30 PM,STV,HYD,IndiGo,,105,0,72000,High,Best,8386
2026-06-13 13:22:07,1,2026-06-14,Sunday,7:45 PM,9:30 PM,STV,HYD,IndiGo,,105,0,72000,High,Cheapest,8386
2026-06-13 13:22:17,3,2026-06-16,Tuesday,8:15 AM,10:05 AM,STV,HYD,IndiGo,,110,0,72000,High,Best,8155
2026-06-13 13:22:17,3,2026-06-16,Tuesday,8:15 AM,10:05 AM,STV,HYD,IndiGo,,110,0,72000,High,Cheapest,8155
2026-06-13 13:22:32,7,2026-06-20,Saturday,7:45 PM,9:30 PM,STV,HYD,IndiGo,,105,0,72000,High,Best,7609
2026-06-13 13:22:32,7,2026-06-20,Saturday,7:45 PM,9:30 PM,STV,HYD,IndiGo,,105,0,72000,High,Cheapest,7609
2026-06-13 13:22:46,14,2026-06-27,Saturday,7:45 PM,9:30 PM,STV,HYD,IndiGo,,105,0,72000,High,Best,7436
2026-06-13 13:22:46,14,2026-06-27,Saturday,7:45 PM,9:30 PM,STV,HYD,IndiGo,,105,0,72000,High,Cheapest,7436
2026-06-13 13:23:01,30,2026-07-13,Monday,8:15 AM,10:05 AM,STV,HYD,IndiGo,,110,0,73000,Typical,Best,6254
2026-06-13 13:23:01,30,2026-07-13,Monday,8:15 AM,10:05 AM,STV,HYD,IndiGo,,110,0,73000,Typical,Cheapest,6254
2026-06-13 13:23:15,60,2026-08-12,Wednesday,12:20 PM,4:05 PM,STV,HYD,IndiGo,NQ 92,225,1,92000,High,Best,5846
2026-06-13 13:23:15,60,2026-08-12,Wednesday,12:20 PM,4:05 PM,STV,HYD,IndiGo,NQ 92,225,1,92000,High,Cheapest,5846
2026-06-13 13:23:27,1,2026-06-14,Sunday,4:00 PM,6:00 PM,STV,MAA,IndiGo,,120,0,90000,Typical,Best,9170
2026-06-13 13:23:27,1,2026-06-14,Sunday,8:40 AM,7:15 PM,STV,MAA,IndiGo,LR 119,635,1,119000,Typical,Cheapest,8324
2026-06-13 13:23:37,3,2026-06-16,Tuesday,8:15 AM,3:30 PM,STV,MAA,IndiGo,YD 122,435,1,122000,High,Best,10720
2026-06-13 13:23:37,3,2026-06-16,Tuesday,8:15 AM,3:30 PM,STV,MAA,IndiGo,YD 122,435,1,122000,High,Cheapest,10720
2026-06-13 13:23:52,7,2026-06-20,Saturday,7:15 AM,7:10 PM,STV,MAA,"Air India Express, Air India",EL 250,715,1,250000,,Best,
2026-06-13 13:23:52,7,2026-06-20,Saturday,7:15 AM,7:10 PM,STV,MAA,"Air India Express, Air India",EL 250,715,1,250000,,Cheapest,
2026-06-13 13:24:06,14,2026-06-27,Saturday,7:15 AM,7:10 PM,STV,MAA,"Air India Express, Air India",EL 250,715,1,250000,,Best,
2026-06-13 13:24:06,14,2026-06-27,Saturday,7:15 AM,7:10 PM,STV,MAA,"Air India Express, Air India",EL 250,715,1,250000,,Cheapest,
2026-06-13 13:24:16,30,2026-07-13,Monday,8:15 AM,3:30 PM,STV,MAA,IndiGo,YD 128,435,1,128000,Typical,Best,7924
2026-06-13 13:24:16,30,2026-07-13,Monday,8:15 AM,3:30 PM,STV,MAA,IndiGo,YD 128,435,1,128000,Typical,Cheapest,7924
2026-06-13 13:24:32,60,2026-08-12,Wednesday,4:00 PM,6:00 PM,STV,MAA,IndiGo,,120,0,93000,High,Best,7241
2026-06-13 13:24:32,60,2026-08-12,Wednesday,4:00 PM,6:00 PM,STV,MAA,IndiGo,,120,0,93000,High,Cheapest,7241
2026-06-13 13:24:44,1,2026-06-14,Sunday,12:20 PM,8:10 PM,STV,CCU,IndiGo,NQ 153,470,1,153000,High,Best,11642
2026-06-13 13:24:44,1,2026-06-14,Sunday,12:20 PM,8:10 PM,STV,CCU,IndiGo,NQ 153,470,1,153000,High,Cheapest,11642
2026-06-13 13:25:01,3,2026-06-16,Tuesday,4:20 PM,8:30 PM,STV,CCU,IndiGo,AI 157,250,1,157000,High,Best,11628
2026-06-13 13:25:01,3,2026-06-16,Tuesday,4:20 PM,8:30 PM,STV,CCU,IndiGo,AI 157,250,1,157000,High,Cheapest,11628
2026-06-13 13:25:17,7,2026-06-20,Saturday,4:20 PM,8:30 PM,STV,CCU,IndiGo,AI 157,250,1,157000,High,Best,11873
2026-06-13 13:25:17,7,2026-06-20,Saturday,4:20 PM,8:30 PM,STV,CCU,IndiGo,AI 157,250,1,157000,High,Cheapest,11873
2026-06-13 13:25:30,14,2026-06-27,Saturday,5:20 PM,8:00 PM,STV,CCU,IndiGo,,160,0,119000,High,Best,11506
2026-06-13 13:25:30,14,2026-06-27,Saturday,5:20 PM,8:00 PM,STV,CCU,IndiGo,,160,0,119000,High,Cheapest,11506
2026-06-13 13:25:46,30,2026-07-13,Monday,8:15 AM,2:10 PM,STV,CCU,IndiGo,YD 165,355,1,165000,Typical,Best,8875
2026-06-13 13:25:46,30,2026-07-13,Monday,8:15 AM,2:10 PM,STV,CCU,IndiGo,YD 165,355,1,165000,Typical,Cheapest,8875
2026-06-13 13:26:01,60,2026-08-12,Wednesday,4:20 PM,8:30 PM,STV,CCU,IndiGo,AI 161,250,1,161000,High,Best,8985
2026-06-13 13:26:01,60,2026-08-12,Wednesday,4:20 PM,8:30 PM,STV,CCU,IndiGo,AI 161,250,1,161000,High,Cheapest,8985
2026-06-13 13:27:37,7,2026-06-20,Saturday,7:45 PM,2:20 AM,STV,PNQ,IndiGo,YD 119,395,1,119000,High,Best,7597
2026-06-13 13:27:37,7,2026-06-20,Saturday,7:45 PM,2:20 AM,STV,PNQ,IndiGo,YD 119,395,1,119000,High,Cheapest,7597
2026-06-13 13:27:49,14,2026-06-27,Saturday,7:45 PM,2:20 AM,STV,PNQ,IndiGo,YD 119,395,1,119000,High,Best,7453
2026-06-13 13:27:49,14,2026-06-27,Saturday,7:45 PM,2:20 AM,STV,PNQ,IndiGo,YD 119,395,1,119000,High,Cheapest,7453
2026-06-13 13:28:05,30,2026-07-13,Monday,8:15 AM,1:55 PM,STV,PNQ,IndiGo,YD 125,340,1,125000,High,Best,6849
2026-06-13 13:28:05,30,2026-07-13,Monday,8:15 AM,1:55 PM,STV,PNQ,IndiGo,YD 125,340,1,125000,High,Cheapest,6849
2026-06-13 13:28:16,60,2026-08-12,Wednesday,12:20 PM,1:20 PM,STV,PNQ,IndiGo,,60,0,37000,Typical,Best,4194
2026-06-13 13:28:16,60,2026-08-12,Wednesday,12:20 PM,1:20 PM,STV,PNQ,IndiGo,,60,0,37000,Typical,Cheapest,4194
2026-06-13 13:28:33,1,2026-06-14,Sunday,6:55 PM,9:05 PM,STV,AMD,Star Air,GA 154,130,1,154000,Typical,Best,4039
2026-06-13 13:28:33,1,2026-06-14,Sunday,6:55 PM,9:05 PM,STV,AMD,Star Air,GA 154,130,1,154000,Typical,Cheapest,4039
2026-06-13 13:28:50,3,2026-06-16,Tuesday,6:55 PM,9:05 PM,STV,AMD,Star Air,GA 154,130,1,154000,,Best,4039
2026-06-13 13:28:50,3,2026-06-16,Tuesday,6:55 PM,9:05 PM,STV,AMD,Star Air,GA 154,130,1,154000,,Cheapest,4039
2026-06-13 13:29:01,7,2026-06-20,Saturday,6:55 PM,9:05 PM,STV,AMD,Star Air,GA 154,130,1,154000,,Best,4039
2026-06-13 13:29:01,7,2026-06-20,Saturday,6:55 PM,9:05 PM,STV,AMD,Star Air,GA 154,130,1,154000,,Cheapest,4039
2026-06-13 13:29:15,14,2026-06-27,Saturday,6:55 PM,9:05 PM,STV,AMD,Star Air,GA 154,130,1,154000,,Best,4039
2026-06-13 13:29:15,14,2026-06-27,Saturday,6:55 PM,9:05 PM,STV,AMD,Star Air,GA 154,130,1,154000,,Cheapest,4039
2026-06-13 13:29:25,30,2026-07-13,Monday,6:55 PM,9:05 PM,STV,AMD,Star Air,GA 154,130,1,154000,Typical,Best,4039
2026-06-13 13:29:25,30,2026-07-13,Monday,6:55 PM,9:05 PM,STV,AMD,Star Air,GA 154,130,1,154000,Typical,Cheapest,4039
2026-06-13 13:29:42,60,2026-08-12,Wednesday,6:55 PM,9:05 PM,STV,AMD,Star Air,GA 156,130,1,156000,Typical,Best,4039
2026-06-13 13:29:42,60,2026-08-12,Wednesday,6:55 PM,9:05 PM,STV,AMD,Star Air,GA 156,130,1,156000,Typical,Cheapest,4039
2026-06-13 13:33:13,60,2026-08-12,Wednesday,7:15 AM,4:05 PM,STV,VTZ,"Air India Express, Air India",EL 242,530,1,242000,,Best,
2026-06-13 13:33:13,60,2026-08-12,Wednesday,7:15 AM,4:05 PM,STV,VTZ,"Air India Express, Air India",EL 242,530,1,242000,,Cheapest,
2026-06-13 13:33:26,1,2026-06-14,Sunday,4:20 PM,5:40 PM,STV,JAI,IndiGo,,80,0,60000,Typical,Best,5749
2026-06-13 13:33:26,1,2026-06-14,Sunday,4:20 PM,5:40 PM,STV,JAI,IndiGo,,80,0,60000,Typical,Cheapest,5749
2026-06-13 13:33:42,3,2026-06-16,Tuesday,4:20 PM,5:40 PM,STV,JAI,IndiGo,,80,0,60000,High,Best,5920
2026-06-13 13:33:42,3,2026-06-16,Tuesday,4:20 PM,5:40 PM,STV,JAI,IndiGo,,80,0,60000,High,Cheapest,5920
2026-06-13 13:33:57,7,2026-06-20,Saturday,4:20 PM,5:40 PM,STV,JAI,IndiGo,,80,0,60000,Typical,Best,5689
2026-06-13 13:33:57,7,2026-06-20,Saturday,4:20 PM,5:40 PM,STV,JAI,IndiGo,,80,0,60000,Typical,Cheapest,5689
2026-06-13 13:34:07,14,2026-06-27,Saturday,4:20 PM,5:40 PM,STV,JAI,IndiGo,,80,0,60000,High,Best,5863
2026-06-13 13:34:07,14,2026-06-27,Saturday,4:20 PM,5:40 PM,STV,JAI,IndiGo,,80,0,60000,High,Cheapest,5863
2026-06-13 13:34:25,30,2026-07-13,Monday,4:20 PM,5:40 PM,STV,JAI,IndiGo,,80,0,61000,Typical,Best,5343
2026-06-13 13:34:25,30,2026-07-13,Monday,4:20 PM,5:40 PM,STV,JAI,IndiGo,,80,0,61000,Typical,Cheapest,5343
2026-06-13 13:34:39,60,2026-08-12,Wednesday,4:20 PM,5:40 PM,STV,JAI,IndiGo,,80,0,61000,High,Best,5651
2026-06-13 13:34:39,60,2026-08-12,Wednesday,4:20 PM,5:40 PM,STV,JAI,IndiGo,,80,0,61000,High,Cheapest,5651
2026-06-13 13:34:53,1,2026-06-14,Sunday,3:20 PM,8:20 PM,STV,COK,IndiGo,OI 112,300,1,112000,High,Best,10157
2026-06-13 13:34:53,1,2026-06-14,Sunday,3:20 PM,8:20 PM,STV,COK,IndiGo,OI 112,300,1,112000,High,Cheapest,10157
2026-06-13 13:35:06,3,2026-06-16,Tuesday,3:20 PM,8:20 PM,STV,COK,IndiGo,OI 127,300,1,127000,High,Best,10216
2026-06-13 13:35:06,3,2026-06-16,Tuesday,3:20 PM,8:20 PM,STV,COK,IndiGo,OI 127,300,1,127000,High,Cheapest,10216
2026-06-13 13:35:20,7,2026-06-20,Saturday,3:20 PM,8:20 PM,STV,COK,IndiGo,OI 131,300,1,131000,Typical,Best,8371
2026-06-13 13:35:20,7,2026-06-20,Saturday,3:20 PM,8:20 PM,STV,COK,IndiGo,OI 131,300,1,131000,Typical,Cheapest,8371
2026-06-13 13:35:34,14,2026-06-27,Saturday,3:20 PM,8:20 PM,STV,COK,IndiGo,OI 131,300,1,131000,High,Best,9496
2026-06-13 13:35:34,14,2026-06-27,Saturday,3:20 PM,8:20 PM,STV,COK,IndiGo,OI 131,300,1,131000,High,Cheapest,9496
2026-06-13 13:35:47,30,2026-07-13,Monday,8:15 AM,3:35 PM,STV,COK,IndiGo,YD 145,440,1,145000,High,Best,9444
2026-06-13 13:35:47,30,2026-07-13,Monday,8:15 AM,3:35 PM,STV,COK,IndiGo,YD 145,440,1,145000,High,Cheapest,9444
2026-06-13 13:36:40,1,2026-06-14,Sunday,10:30 PM,9:10 AM,STV,IXC,IndiGo,EL 113,640,1,113000,High,Best,10727
2026-06-13 13:36:40,1,2026-06-14,Sunday,10:30 PM,9:10 AM,STV,IXC,IndiGo,EL 113,640,1,113000,High,Cheapest,10727
2026-06-13 13:36:52,3,2026-06-16,Tuesday,10:30 PM,9:10 AM,STV,IXC,IndiGo,EL 113,640,1,113000,High,Best,10578
2026-06-13 13:36:52,3,2026-06-16,Tuesday,10:30 PM,9:10 AM,STV,IXC,IndiGo,EL 113,640,1,113000,High,Cheapest,10578
2026-06-13 13:37:06,7,2026-06-20,Saturday,8:30 AM,6:45 PM,STV,IXC,IndiGo,EL 111,615,1,111000,High,Best,10308
2026-06-13 13:37:06,7,2026-06-20,Saturday,8:30 AM,6:45 PM,STV,IXC,IndiGo,EL 111,615,1,111000,High,Cheapest,10308
2026-06-13 13:37:16,14,2026-06-27,Saturday,8:30 AM,6:45 PM,STV,IXC,IndiGo,EL 111,615,1,111000,High,Best,9373
2026-06-13 13:37:16,14,2026-06-27,Saturday,8:30 AM,6:45 PM,STV,IXC,IndiGo,EL 111,615,1,111000,High,Cheapest,9373
2026-06-13 13:37:30,30,2026-07-13,Monday,4:20 PM,8:45 PM,STV,IXC,IndiGo,AI 106,265,1,106000,Typical,Best,7799
2026-06-13 13:37:30,30,2026-07-13,Monday,4:20 PM,8:45 PM,STV,IXC,IndiGo,AI 106,265,1,106000,Typical,Cheapest,7799
2026-06-13 13:37:45,60,2026-08-12,Wednesday,4:20 PM,8:45 PM,STV,IXC,IndiGo,AI 108,265,1,108000,Typical,Best,7951
2026-06-13 13:37:45,60,2026-08-12,Wednesday,4:20 PM,8:45 PM,STV,IXC,IndiGo,AI 108,265,1,108000,Typical,Cheapest,7951
2026-06-13 13:37:59,1,2026-06-14,Sunday,7:15 AM,7:10 PM,STV,IDR,"Air India Express, Air India",OM 337,715,3,337000,,Best,
2026-06-13 13:37:59,1,2026-06-14,Sunday,7:15 AM,7:10 PM,STV,IDR,"Air India Express, Air India",OM 337,715,3,337000,,Cheapest,
2026-06-13 13:38:11,3,2026-06-16,Tuesday,7:15 AM,7:10 PM,STV,IDR,"Air India Express, Air India",OM 337,715,3,337000,,Best,
2026-06-13 13:38:11,3,2026-06-16,Tuesday,7:15 AM,7:10 PM,STV,IDR,"Air India Express, Air India",OM 337,715,3,337000,,Cheapest,
2026-06-13 13:38:23,7,2026-06-20,Saturday,7:15 AM,7:10 PM,STV,IDR,"Air India Express, Air India",OM 337,715,3,337000,,Best,
2026-06-13 13:38:23,7,2026-06-20,Saturday,7:15 AM,7:10 PM,STV,IDR,"Air India Express, Air India",OM 337,715,3,337000,,Cheapest,
2026-06-13 13:38:35,14,2026-06-27,Saturday,7:15 AM,7:10 PM,STV,IDR,"Air India Express, Air India",OM 337,715,3,337000,,Best,
2026-06-13 13:38:35,14,2026-06-27,Saturday,7:15 AM,7:10 PM,STV,IDR,"Air India Express, Air India",OM 337,715,3,337000,,Cheapest,
2026-06-13 13:38:51,30,2026-07-13,Monday,9:35 PM,7:10 PM,STV,IDR,"Air India Express, Air India",OM 325,1295,3,325000,,Best,
2026-06-13 13:38:51,30,2026-07-13,Monday,9:35 PM,7:10 PM,STV,IDR,"Air India Express, Air India",OM 325,1295,3,325000,,Cheapest,
2026-06-13 13:39:04,60,2026-08-12,Wednesday,7:15 AM,7:10 PM,STV,IDR,"Air India Express, Air India",OM 381,715,3,381000,,Best,
2026-06-13 13:39:04,60,2026-08-12,Wednesday,7:15 AM,7:10 PM,STV,IDR,"Air India Express, Air India",OM 381,715,3,381000,,Cheapest,
2026-06-13 13:39:19,1,2026-06-14,Sunday,8:30 AM,2:30 PM,STV,LKO,IndiGo,EL 123,360,1,123000,Typical,Best,8646
2026-06-13 13:39:19,1,2026-06-14,Sunday,8:30 AM,2:30 PM,STV,LKO,IndiGo,EL 123,360,1,123000,Typical,Cheapest,8646
2026-06-13 13:39:33,3,2026-06-16,Tuesday,10:30 PM,6:40 AM,STV,LKO,IndiGo,EL 135,490,1,135000,Typical,Best,8985
2026-06-13 13:39:33,3,2026-06-16,Tuesday,10:30 PM,6:40 AM,STV,LKO,IndiGo,EL 135,490,1,135000,Typical,Cheapest,8985
2026-06-13 13:39:49,7,2026-06-20,Saturday,10:30 PM,6:40 AM,STV,LKO,IndiGo,EL 135,490,1,135000,Typical,Best,9321
2026-06-13 13:39:49,7,2026-06-20,Saturday,10:30 PM,6:40 AM,STV,LKO,IndiGo,EL 135,490,1,135000,Typical,Cheapest,9321
2026-06-13 13:40:04,14,2026-06-27,Saturday,10:30 PM,6:40 AM,STV,LKO,IndiGo,EL 135,490,1,135000,Typical,Best,9023
2026-06-13 13:40:04,14,2026-06-27,Saturday,10:30 PM,6:40 AM,STV,LKO,IndiGo,EL 135,490,1,135000,Typical,Cheapest,9023
2026-06-13 13:40:22,30,2026-07-13,Monday,5:40 PM,10:40 PM,STV,LKO,IndiGo,EL 125,300,1,125000,Typical,Best,7674
2026-06-13 13:40:22,30,2026-07-13,Monday,8:15 AM,8:05 PM,STV,LKO,IndiGo,YD 162,710,1,162000,Typical,Cheapest,7576
2026-06-13 13:40:38,60,2026-08-12,Wednesday,5:40 PM,10:40 PM,STV,LKO,IndiGo,EL 126,300,1,126000,Typical,Best,7145
2026-06-13 13:40:38,60,2026-08-12,Wednesday,5:40 PM,10:40 PM,STV,LKO,IndiGo,EL 126,300,1,126000,Typical,Cheapest,7145
2026-06-13 13:40:51,1,2026-06-14,Sunday,8:40 PM,4:30 AM,VTZ,BOM,IndiGo,YD 106,470,1,106000,Typical,Best,8129
2026-06-13 13:40:51,1,2026-06-14,Sunday,8:40 PM,4:30 AM,VTZ,BOM,IndiGo,YD 106,470,1,106000,Typical,Cheapest,8129
2026-06-13 13:41:03,3,2026-06-16,Tuesday,10:40 AM,2:25 PM,VTZ,BOM,IndiGo,YD 107,225,1,107000,Typical,Best,7960
2026-06-13 13:41:03,3,2026-06-16,Tuesday,10:40 AM,2:25 PM,VTZ,BOM,IndiGo,YD 107,225,1,107000,Typical,Cheapest,7960
2026-06-13 13:41:19,7,2026-06-20,Saturday,8:40 PM,4:30 AM,VTZ,BOM,IndiGo,YD 106,470,1,106000,High,Best,8349
2026-06-13 13:41:19,7,2026-06-20,Saturday,8:40 PM,4:30 AM,VTZ,BOM,IndiGo,YD 106,470,1,106000,High,Cheapest,8349
2026-06-13 13:41:35,14,2026-06-27,Saturday,8:40 PM,4:30 AM,VTZ,BOM,IndiGo,YD 106,470,1,106000,High,Best,7986
2026-06-13 13:41:35,14,2026-06-27,Saturday,8:40 PM,4:30 AM,VTZ,BOM,IndiGo,YD 106,470,1,106000,High,Cheapest,7986
2026-06-13 13:41:49,30,2026-07-13,Monday,8:40 PM,4:30 AM,VTZ,BOM,IndiGo,YD 122,470,1,122000,Typical,Best,7106
2026-06-13 13:41:49,30,2026-07-13,Monday,8:40 PM,4:30 AM,VTZ,BOM,IndiGo,YD 122,470,1,122000,Typical,Cheapest,7106
2026-06-13 13:42:03,60,2026-08-12,Wednesday,11:00 AM,6:55 PM,VTZ,BOM,IndiGo,GA 114,475,1,114000,High,Best,7065
2026-06-13 13:42:03,60,2026-08-12,Wednesday,11:00 AM,6:55 PM,VTZ,BOM,IndiGo,GA 114,475,1,114000,High,Cheapest,7065
2026-06-13 13:42:18,1,2026-06-14,Sunday,10:45 PM,1:10 AM,VTZ,DEL,IndiGo,,145,0,98000,Typical,Best,8661
2026-06-13 13:42:18,1,2026-06-14,Sunday,10:45 PM,1:10 AM,VTZ,DEL,IndiGo,,145,0,98000,Typical,Cheapest,8661
2026-06-13 13:42:32,3,2026-06-16,Tuesday,10:40 AM,4:55 PM,VTZ,DEL,IndiGo,YD 143,375,1,143000,High,Best,8569
2026-06-13 13:42:32,3,2026-06-16,Tuesday,10:40 AM,4:55 PM,VTZ,DEL,IndiGo,YD 143,375,1,143000,High,Cheapest,8569
2026-06-13 13:42:47,7,2026-06-20,Saturday,10:45 PM,1:10 AM,VTZ,DEL,IndiGo,,145,0,98000,Typical,Best,7959
2026-06-13 13:42:47,7,2026-06-20,Saturday,10:45 PM,1:10 AM,VTZ,DEL,IndiGo,,145,0,98000,Typical,Cheapest,7959
2026-06-13 13:43:00,14,2026-06-27,Saturday,10:45 PM,1:10 AM,VTZ,DEL,IndiGo,,145,0,98000,Typical,Best,7871
2026-06-13 13:43:00,14,2026-06-27,Saturday,10:45 PM,1:10 AM,VTZ,DEL,IndiGo,,145,0,98000,Typical,Cheapest,7871
2026-06-13 13:43:14,30,2026-07-13,Monday,8:20 AM,11:00 AM,VTZ,DEL,IndiGo,,160,0,105000,Typical,Best,7534
2026-06-13 13:43:14,30,2026-07-13,Monday,8:20 AM,11:00 AM,VTZ,DEL,IndiGo,,160,0,105000,Typical,Cheapest,7534
2026-06-13 13:43:28,60,2026-08-12,Wednesday,10:40 AM,3:25 PM,VTZ,DEL,IndiGo,YD 148,285,1,148000,High,Best,7537
2026-06-13 13:43:28,60,2026-08-12,Wednesday,10:40 AM,3:25 PM,VTZ,DEL,IndiGo,YD 148,285,1,148000,High,Cheapest,7537
2026-06-13 13:43:39,1,2026-06-14,Sunday,9:10 PM,11:00 PM,VTZ,BLR,IndiGo,,110,0,68000,Typical,Best,7691
2026-06-13 13:43:39,1,2026-06-14,Sunday,11:00 AM,7:40 PM,VTZ,BLR,IndiGo,GA 87,520,1,87000,Typical,Cheapest,7264
2026-06-13 13:43:55,3,2026-06-16,Tuesday,10:10 PM,11:50 PM,VTZ,BLR,Air India ExpressAir India,,100,0,78000,Typical,Best,6334
2026-06-13 13:43:55,3,2026-06-16,Tuesday,9:10 PM,11:00 PM,VTZ,BLR,IndiGo,,110,0,68000,Typical,Cheapest,5759
2026-06-13 13:44:09,7,2026-06-20,Saturday,1:40 PM,5:00 PM,VTZ,BLR,IndiGo,JB 90,200,1,90000,Typical,Best,5601
2026-06-13 13:44:09,7,2026-06-20,Saturday,1:40 PM,5:00 PM,VTZ,BLR,IndiGo,JB 90,200,1,90000,Typical,Cheapest,5601
2026-06-13 13:44:20,14,2026-06-27,Saturday,9:10 PM,11:00 PM,VTZ,BLR,IndiGo,,110,0,68000,Typical,Best,5302
2026-06-13 13:44:20,14,2026-06-27,Saturday,1:40 PM,5:00 PM,VTZ,BLR,IndiGo,JB 90,200,1,90000,Typical,Cheapest,5295
2026-06-13 13:44:34,30,2026-07-13,Monday,2:55 PM,4:40 PM,VTZ,BLR,IndiGo,,105,0,65000,Typical,Best,5091
2026-06-13 13:44:34,30,2026-07-13,Monday,9:10 PM,11:00 PM,VTZ,BLR,IndiGo,,110,0,69000,Typical,Cheapest,5039
2026-06-13 13:44:47,60,2026-08-12,Wednesday,2:55 PM,4:40 PM,VTZ,BLR,IndiGo,,105,0,66000,Typical,Best,5091
2026-06-13 13:44:47,60,2026-08-12,Wednesday,9:10 PM,11:00 PM,VTZ,BLR,IndiGo,,110,0,70000,Typical,Cheapest,5039
2026-06-13 13:45:04,1,2026-06-14,Sunday,8:40 PM,9:50 PM,VTZ,HYD,IndiGoMalaysia Airlines,,70,0,48000,Typical,Best,4544
2026-06-13 13:45:04,1,2026-06-14,Sunday,8:40 PM,9:50 PM,VTZ,HYD,IndiGoMalaysia Airlines,,70,0,48000,Typical,Cheapest,4544
2026-06-13 13:45:16,3,2026-06-16,Tuesday,8:55 AM,10:10 AM,VTZ,HYD,IndiGo,,75,0,48000,Typical,Best,4544
2026-06-13 13:45:16,3,2026-06-16,Tuesday,8:55 AM,10:10 AM,VTZ,HYD,IndiGo,,75,0,48000,Typical,Cheapest,4544
2026-06-13 13:45:35,7,2026-06-20,Saturday,8:55 AM,10:10 AM,VTZ,HYD,IndiGo,,75,0,48000,Typical,Best,4544
2026-06-13 13:45:35,7,2026-06-20,Saturday,8:55 AM,10:10 AM,VTZ,HYD,IndiGo,,75,0,48000,Typical,Cheapest,4544
2026-06-13 13:45:49,14,2026-06-27,Saturday,8:55 AM,10:10 AM,VTZ,HYD,IndiGo,,75,0,48000,Typical,Best,4323
2026-06-13 13:45:49,14,2026-06-27,Saturday,8:55 AM,10:10 AM,VTZ,HYD,IndiGo,,75,0,48000,Typical,Cheapest,4323
2026-06-13 13:46:06,30,2026-07-13,Monday,8:55 AM,10:10 AM,VTZ,HYD,IndiGo,,75,0,49000,Typical,Best,4066
